"","Lane.Name","Study.ID","Sample","study","N50","Xcontigs","Totallength","Source","Country"
"1148","18090_7#6",3898,"3898STDY6199595","runchaeron",269318,69,5619510,"Blood","thailand"
"1149","18090_6#36",3898,"3898STDY6199596","runchaeron",85122,142,5194696,"Pus","thailand"
"1150","18090_6#37",3898,"3898STDY6199597","runchaeron",311541,81,5140420,"Pus","thailand"
"1151","18090_7#7",3898,"3898STDY6199598","runchaeron",284238,45,6056354,"Pus","thailand"
"1152","18090_6#38",3898,"3898STDY6199599","runchaeron",308095,85,5235670,"Urine","thailand"
"1153","18090_8#15",3898,"3898STDY6199764","runchaeron",146088,88,5323896,"Urine","thailand"
"1154","18090_7#8",3898,"3898STDY6199600","runchaeron",258109,62,5655052,"Pus","thailand"
"1155","18090_6#39",3898,"3898STDY6199601","runchaeron",138416,95,5479148,"Pus","thailand"
"1156","18090_7#9",3898,"3898STDY6199602","runchaeron",145795,85,4668702,"Urine","thailand"
"1157","18090_7#10",3898,"3898STDY6199603","runchaeron",336065,74,4515756,"Urine","thailand"
"1158","18090_7#11",3898,"3898STDY6199604","runchaeron",225499,71,4469566,"Urine","thailand"
"1159","18090_7#12",3898,"3898STDY6199605","runchaeron",222919,94,4537718,"Blood","thailand"
"1160","18090_7#13",3898,"3898STDY6199606","runchaeron",315477,66,5063582,"Pus","thailand"
"1161","18090_7#14",3898,"3898STDY6199607","runchaeron",339187,64,5455942,"Pus","thailand"
"1162","18090_6#40",3898,"3898STDY6199608","runchaeron",117477,101,5337064,"Urine","thailand"
"1163","18090_6#55",3898,"3898STDY6199766","runchaeron",155212,98,5776882,"Pus","thailand"
"1164","18090_7#15",3898,"3898STDY6199609","runchaeron",124493,97,5514846,"Blood","thailand"
"1165","18090_6#41",3898,"3898STDY6199610","runchaeron",222642,79,5582908,"Pus","thailand"
"1166","18090_6#83",3898,"3898STDY6199574","runchaeron",738605,47,5270192,"Sputum","thailand"
"1167","18090_8#17",3898,"3898STDY6199769","runchaeron",182743,85,5290800,"Urine","thailand"
"1168","18090_7#16",3898,"3898STDY6199611","runchaeron",131977,91,5261546,"Urine","thailand"
"1169","18090_7#17",3898,"3898STDY6199612","runchaeron",123174,102,4734276,"Pus","thailand"
"1170","18090_8#16",3898,"3898STDY6199768","runchaeron",448339,42,4295862,"Urine","thailand"
"1171","18090_7#18",3898,"3898STDY6199613","runchaeron",185659,114,4856200,"Blood","thailand"
"1172","18090_6#42",3898,"3898STDY6199614","runchaeron",403440,43,4790292,"Urine","thailand"
"1173","18090_7#19",3898,"3898STDY6199615","runchaeron",199595,80,4886324,"Blood","thailand"
"1174","18090_6#84",3898,"3898STDY6199575","runchaeron",195448,98,5275416,"Urine","thailand"
"1175","18090_7#20",3898,"3898STDY6199616","runchaeron",229962,69,4782340,"Urine","thailand"
"1176","18090_7#21",3898,"3898STDY6199617","runchaeron",257453,72,5680548,"Blood","thailand"
"1177","18090_7#22",3898,"3898STDY6199618","runchaeron",301470,67,6120366,"Blood","thailand"
"1178","18090_7#23",3898,"3898STDY6199619","runchaeron",266635,55,5492178,"Urine","thailand"
"1179","18090_7#24",3898,"3898STDY6199620","runchaeron",260201,81,5041436,"Urine","thailand"
"1180","18090_7#25",3898,"3898STDY6199621","runchaeron",122873,125,5443642,"Blood","thailand"
"1181","18090_6#43",3898,"3898STDY6199622","runchaeron",225530,61,5352518,"Urine","thailand"
"1182","18090_8#18",3898,"3898STDY6199772","runchaeron",237398,70,5232354,"Pus","thailand"
"1183","18090_7#26",3898,"3898STDY6199623","runchaeron",171582,84,5525656,"Urine","thailand"
"1184","18090_6#44",3898,"3898STDY6199624","runchaeron",230130,62,5112528,"Blood","thailand"
"1185","18090_7#27",3898,"3898STDY6199625","runchaeron",308119,49,4678884,"Urine","thailand"
"1186","18090_7#28",3898,"3898STDY6199626","runchaeron",330653,55,5723460,"Urine","thailand"
"1187","18090_7#29",3898,"3898STDY6199627","runchaeron",386269,48,5474936,"Urine","thailand"
"1188","18090_6#56",3898,"3898STDY6199773","runchaeron",352533,57,5934912,"Pus","thailand"
"1189","18090_7#30",3898,"3898STDY6199628","runchaeron",222682,67,6309360,"Urine","thailand"
"1190","18090_7#31",3898,"3898STDY6199629","runchaeron",230536,49,5841782,"Urine","thailand"
"1191","18090_7#32",3898,"3898STDY6199630","runchaeron",307549,62,5177642,"Blood","thailand"
"1192","18090_7#33",3898,"3898STDY6199631","runchaeron",481760,42,5985220,"Blood","thailand"
"1193","18090_7#34",3898,"3898STDY6199632","runchaeron",167956,83,6313350,"Pus","thailand"
"1194","18090_7#35",3898,"3898STDY6199633","runchaeron",383119,103,6038636,"Pus","thailand"
"1195","18090_7#36",3898,"3898STDY6199634","runchaeron",208390,76,5173512,"Urine","thailand"
"1196","18090_7#37",3898,"3898STDY6199635","runchaeron",232689,75,5222490,"Blood","thailand"
"1197","18090_6#33",3898,"3898STDY6199576","runchaeron",271980,651,5296078,"Blood","thailand"
"1198","18090_7#38",3898,"3898STDY6199636","runchaeron",399043,48,5464018,"Pus","thailand"
"1199","18090_7#39",3898,"3898STDY6199637","runchaeron",241029,72,6448224,"Urine","thailand"
"1200","18090_6#45",3898,"3898STDY6199638","runchaeron",132758,88,5488490,"Urine","thailand"
"1201","18090_7#40",3898,"3898STDY6199639","runchaeron",231315,53,6233688,"Pus","thailand"
"1202","18090_7#41",3898,"3898STDY6199640","runchaeron",173714,80,6775718,"Urine","thailand"
"1203","18090_7#43",3898,"3898STDY6199642","runchaeron",510792,45,5978046,"Blood","thailand"
"1204","18090_7#44",3898,"3898STDY6199643","runchaeron",632770,39,4501838,"Pus","thailand"
"1205","18090_7#45",3898,"3898STDY6199644","runchaeron",147646,113,5784770,"Blood","thailand"
"1206","18090_6#58",3898,"3898STDY6199790","runchaeron",107135,105,5243252,"Urine","thailand"
"1207","18090_6#85",3898,"3898STDY6199577","runchaeron",167324,84,5459784,"Pus","thailand"
"1208","18090_6#86",3898,"3898STDY6199578","runchaeron",183191,100,5790210,"Blood","thailand"
"1209","18090_6#87",3898,"3898STDY6199579","runchaeron",128891,110,5636332,"Urine","thailand"
"1210","18090_6#88",3898,"3898STDY6199580","runchaeron",192888,70,5949432,"Urine","thailand"
"1211","18090_8#22",3898,"3898STDY6199792","runchaeron",317771,59,6019140,"Blood","thailand"
"1212","18090_8#23",3898,"3898STDY6199793","runchaeron",303772,62,5708586,"Urine","thailand"
"1213","18090_6#89",3898,"3898STDY6199581","runchaeron",281750,76,5830590,"Pus","thailand"
"1214","18090_6#90",3898,"3898STDY6199582","runchaeron",109156,110,5397082,"Pus","thailand"
"1215","18090_7#46",3898,"3898STDY6199645","runchaeron",104651,133,5737176,"Canal","thailand"
"1216","18090_7#56",3898,"3898STDY6199662","runchaeron",125426,104,5956290,"Canal","thailand"
"1217","18090_8#19",3898,"3898STDY6199778","runchaeron",96666,122,5623188,"Canal","thailand"
"1218","18090_7#47",3898,"3898STDY6199648","runchaeron",69495,148,6439372,"Canal","thailand"
"1219","18090_7#48",3898,"3898STDY6199649","runchaeron",86337,112,5157088,"Canal","thailand"
"1220","18090_6#48",3898,"3898STDY6199651","runchaeron",192273,77,5796296,"Canal","thailand"
"1221","18090_6#50",3898,"3898STDY6199653","runchaeron",185747,112,5022396,"Canal","thailand"
"1222","18090_7#50",3898,"3898STDY6199654","runchaeron",166303,85,4579552,"Canal","thailand"
"1223","18090_6#51",3898,"3898STDY6199656","runchaeron",79079,132,5273888,"Canal","thailand"
"1224","18090_7#52",3898,"3898STDY6199657","runchaeron",126023,78,4557760,"Canal","thailand"
"1225","18090_6#52",3898,"3898STDY6199658","runchaeron",96044,108,5407404,"Canal","thailand"
"1226","18090_7#53",3898,"3898STDY6199659","runchaeron",99019,123,4853734,"Canal","thailand"
"1227","18090_8#20",3898,"3898STDY6199780","runchaeron",122857,140,5040476,"Canal","thailand"
"1228","18090_7#54",3898,"3898STDY6199660","runchaeron",73603,157,5159382,"Canal","thailand"
"1229","18090_7#55",3898,"3898STDY6199661","runchaeron",87299,133,5340928,"Canal","thailand"
"1230","18090_7#58",3898,"3898STDY6199664","runchaeron",131838,91,5009632,"Canal","thailand"
"1231","18090_6#57",3898,"3898STDY6199781","runchaeron",118484,90,5125682,"Canal","thailand"
"1232","18090_7#82",3898,"3898STDY6199689","runchaeron",476091,35,2592274,"Canal","thailand"
"1233","18090_7#85",3898,"3898STDY6199692","runchaeron",347879,47,5051862,"Canal","thailand"
"1234","18090_7#86",3898,"3898STDY6199693","runchaeron",210686,66,5287868,"Canal","thailand"
"1235","18090_7#87",3898,"3898STDY6199694","runchaeron",102512,98,5427742,"Canal","thailand"
"1236","18090_7#88",3898,"3898STDY6199695","runchaeron",226466,64,5165234,"Canal","thailand"
"1237","18090_8#27",3898,"3898STDY6199805","runchaeron",391194,43,5632384,"Canal","thailand"
"1238","18090_8#28",3898,"3898STDY6199806","runchaeron",206993,59,5988024,"Canal","thailand"
"1239","18090_8#84",3898,"3898STDY6199923","runchaeron",491922,34,4577318,"Canal","thailand"
"1240","18090_7#89",3898,"3898STDY6199696","runchaeron",182168,88,5697978,"Canal","thailand"
"1241","18090_7#90",3898,"3898STDY6199697","runchaeron",297248,51,5105830,"Canal","thailand"
"1242","18090_6#53",3898,"3898STDY6199698","runchaeron",95217,145,5330986,"Canal","thailand"
"1243","18090_7#92",3898,"3898STDY6199700","runchaeron",96062,108,5139348,"Canal","thailand"
"1244","18090_8#29",3898,"3898STDY6199807","runchaeron",124222,98,5995246,"Canal","thailand"
"1245","18090_8#4",3898,"3898STDY6199706","runchaeron",143488,111,4341598,"Canal","thailand"
"1246","18090_7#93",3898,"3898STDY6199701","runchaeron",227534,61,5699870,"Canal","thailand"
"1247","18090_6#61",3898,"3898STDY6199808","runchaeron",109946,103,5678298,"Canal","thailand"
"1248","18090_8#30",3898,"3898STDY6199809","runchaeron",192564,89,5980846,"Canal","thailand"
"1249","18090_8#3",3898,"3898STDY6199705","runchaeron",104106,126,4882526,"Untreated hospital sewage","thailand"
"1250","18090_7#94",3898,"3898STDY6199702","runchaeron",295823,66,5332036,"Untreated hospital sewage","thailand"
"1251","18090_8#2",3898,"3898STDY6199704","runchaeron",243702,59,4584254,"Untreated hospital sewage","thailand"
"1252","18090_7#59",3898,"3898STDY6199665","runchaeron",94205,127,5075384,"Canal","thailand"
"1253","18090_7#60",3898,"3898STDY6199667","runchaeron",472461,50,5038684,"Canal","thailand"
"1254","18090_7#62",3898,"3898STDY6199669","runchaeron",78727,158,4969530,"Canal","thailand"
"1255","18090_7#63",3898,"3898STDY6199670","runchaeron",117326,88,5201068,"Canal","thailand"
"1256","18090_7#64",3898,"3898STDY6199671","runchaeron",129125,223,5092036,"Canal","thailand"
"1257","18090_8#21",3898,"3898STDY6199784","runchaeron",93154,125,5602440,"Canal","thailand"
"1258","18090_7#70",3898,"3898STDY6199677","runchaeron",716364,29,5600126,"Canal","thailand"
"1259","18090_7#65",3898,"3898STDY6199672","runchaeron",75585,228,5627016,"Canal","thailand"
"1260","18090_7#68",3898,"3898STDY6199675","runchaeron",210851,68,4988558,"Canal","thailand"
"1261","18090_7#66",3898,"3898STDY6199673","runchaeron",237899,68,5175612,"Canal","thailand"
"1262","18090_8#25",3898,"3898STDY6199799","runchaeron",134453,108,5240258,"Canal","thailand"
"1263","18090_7#67",3898,"3898STDY6199674","runchaeron",134229,339,4919242,"Canal","thailand"
"1264","18090_7#75",3898,"3898STDY6199682","runchaeron",779026,22,2810556,"Canal","thailand"
"1265","18090_7#73",3898,"3898STDY6199680","runchaeron",141585,76,5449128,"Canal","thailand"
"1266","18090_6#60",3898,"3898STDY6199804","runchaeron",200555,49,5327684,"Canal","thailand"
"1267","18090_7#78",3898,"3898STDY6199685","runchaeron",217464,63,5676672,"Canal","thailand"
"1268","18090_7#79",3898,"3898STDY6199686","runchaeron",403926,44,5249284,"Canal","thailand"
"1269","18090_7#80",3898,"3898STDY6199687","runchaeron",190389,107,5497470,"Canal","thailand"
"1270","18090_8#33",3898,"3898STDY6199816","runchaeron",196157,93,5178710,"Canal","thailand"
"1271","18090_8#26",3898,"3898STDY6199802","runchaeron",299553,65,5063204,"Canal","thailand"
"1272","18090_8#5",3898,"3898STDY6199707","runchaeron",209833,58,4809978,"Canal","thailand"
"1273","18090_8#6",3898,"3898STDY6199708","runchaeron",108076,85,4776338,"Canal","thailand"
